ChargeThreshold_fC,Probability,CrossSection_cm2
0.012300366463799619,0.9982222632858143,3.992889053143258e-10
0.01274006309338061,0.9982222632858143,3.992889053143258e-10
0.013195477395002828,0.9982222632858143,3.992889053143258e-10
0.013667171222448572,0.9982018679858143,3.992807471943258e-10
0.014155726513878537,0.9981916584984544,3.992766633993818e-10
0.014661746009780614,0.9981711721984543,3.992684688793818e-10
0.015185853996582958,0.9981609409294643,3.9926437637178575e-10
0.01572869707684871,0.9981609409294643,3.9926437637178575e-10
0.016290944967002587,0.9981507354294643,3.9926029417178577e-10
0.016873291323573476,0.9981405193294643,3.992562077317858e-10
0.01747645459897248,0.9981405193294643,3.992562077317858e-10
0.018101178927862088,0.9981405193294643,3.992562077317858e-10
0.018748235045210067,0.9980995864294643,3.9923983457178576e-10
0.019418421237160696,0.9980893238294642,3.9923572953178575e-10
0.020112564325896448,0.9980893238294642,3.9923572953178575e-10
0.020831520689705126,0.9980688612294643,3.9922754449178576e-10
0.02157617731951099,0.9980688514827243,3.9922754059308977e-10
0.022347452913173284,0.9980484360827242,3.9921937443308975e-10
0.02314629900890228,0.9980280658827242,3.9921122635308973e-10
0.02397370115919109,0.9980075967827241,3.992030387130897e-10
0.024830680146711605,0.9980075967827241,3.992030387130897e-10
0.025718293243674584,0.9979667865827242,3.9918671463308976e-10
0.026637635516207674,0.9979360244827241,3.991744097930897e-10
0.027589841175360483,0.9979155269809741,3.991662107923897e-10
0.02857608497640359,0.9978849596809741,3.991539838723897e-10
0.029597583668147725,0.9978849596809741,3.991539838723897e-10
0.030655597494071242,0.9978542939809741,3.9914171759238974e-10
0.03175143174710788,0.9978440905809741,3.991376362323897e-10
0.03288643838001284,0.9978338261809742,3.991335304723897e-10
0.03406201767329413,0.997782627580974,3.9911305103238967e-10
0.03527961996276683,0.997721328443574,3.9908853137742967e-10
0.036540747428861466,0.9976702680435741,3.9906810721742967e-10
0.037846955949894234,0.9976190647186141,3.990476258874457e-10
0.0391998570215854,0.9975986065186141,3.990394426074457e-10
0.04060111974519401,0.9975678732794041,3.9902714931176173e-10
0.04205247288672161,0.997547436779404,3.990189747117617e-10
0.04355570700972561,0.997516774779404,3.9900670991176167e-10
0.04511267668437361,0.9974860282978641,3.9899441131914575e-10
0.04672530277546397,0.9974656248329241,3.9898624993316973e-10
0.048395574812235206,0.997445221686454,3.9897808867458164e-10
0.05012555344288824,0.997434993542684,3.9897399741707363e-10
0.05191737297684962,0.9974145656426839,3.9896582625707365e-10
0.053773244017911954,0.9973838714426839,3.989535485770736e-10
0.05569545619150022,0.9973530374372039,3.9894121497488163e-10
0.05768638096942865,0.9972711563372039,3.9890846253488163e-10
0.05974847459563329,0.9971894457372039,3.988757782948816e-10
0.0618842811164896,0.997138221351634,3.9885528854065365e-10
0.06409643551945347,0.997086908951634,3.9883476358065365e-10
0.06638766698389827,0.997035801651634,3.9881432066065365e-10
0.06876080224815835,0.996994695756264,3.9879787830250567e-10
0.0712187690969331,0.996963902418064,3.9878556096722565e-10
0.07376459997335366,0.9969229215065839,3.9876916860263364e-10
0.07640143572016887,0.996871688154764,3.987486752619057e-10
0.0791325294546664,0.9968410467547639,3.9873641870190566e-10
0.08196125058210892,0.996738640256674,3.986954561026697e-10
0.084891088952637,0.996666941056674,3.986667764226697e-10
0.0879256591667674,0.996636154705424,3.9865446188216964e-10
0.09106870503479854,0.996543953105424,3.9861758124216967e-10
0.09432410419562462,0.9964926142823339,3.9859704571293365e-10
0.09769587290065648,0.996400278357564,3.9856011134302563e-10
0.1011881709687518,0.996359314357564,3.9854372574302563e-10
0.10480530691826731,0.996328532887834,3.9853141315513367e-10
0.10855174328256477,0.996256979987834,3.9850279199513367e-10
0.11243210211552766,0.996206022987834,3.9848240919513366e-10
